"gene","weight","symbol","alias","annotation"
"LOC_Os10g31730",0.0420138902244,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g31730",0.0420138902244,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g40430",0.0407104659399,"--","None","LTPL139 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40430",0.0407104659399,"--","None","LTPL139 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g15830",0.0397480277532,"OsPOX1|ddOs319","None","peroxidase precursor, putative, expressed"
"LOC_Os01g15830",0.0397480277532,"OsPOX1|ddOs319","None","peroxidase precursor, putative, expressed"
"LOC_Os11g35350",0.0395881821078,"--","None","expressed protein"
"LOC_Os11g35350",0.0395881821078,"--","None","expressed protein"
"LOC_Os10g31500",0.0394584038864,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g31500",0.0394584038864,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os02g44080",0.0391253685713,"--","None","aquaporin protein, putative, expressed"
"LOC_Os02g44080",0.0391253685713,"--","None","aquaporin protein, putative, expressed"
"LOC_Os10g31710",0.0389774165697,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os10g31710",0.0389774165697,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os04g50030",0.0385873623351,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0385873623351,"--","None","DNA binding protein, putative, expressed"
"LOC_Os10g31640",0.0385068201166,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os10g31640",0.0385068201166,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os09g07460",0.0383937002223,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os09g07460",0.0383937002223,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os05g04470",0.0378271913603,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04470",0.0378271913603,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g17220",0.0369066508747,"--","None","dirigent, putative, expressed"
"LOC_Os03g17220",0.0369066508747,"--","None","dirigent, putative, expressed"
"LOC_Os09g36490",0.0365891229945,"--","None","expressed protein"
"LOC_Os09g36490",0.0365891229945,"--","None","expressed protein"
"LOC_Os12g40900",0.036296318803,"--","None","OsIAA31 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os12g40900",0.036296318803,"--","None","OsIAA31 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os03g05500",0.0362532530284,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os03g05500",0.0362532530284,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os04g37770",0.0361047749962,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os04g37770",0.0361047749962,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os01g68580",0.0358658317738,"--","None","LTPL38 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g68580",0.0358658317738,"--","None","LTPL38 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40520",0.0354737879135,"--","None","LTPL145 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40520",0.0354737879135,"--","None","LTPL145 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g31680",0.0351556052833,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os10g31680",0.0351556052833,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os01g62110",0.035057493914,"--","None","expressed protein"
"LOC_Os01g62110",0.035057493914,"--","None","expressed protein"
"LOC_Os08g06320",0.0349677546119,"--","None","DNA binding protein, putative, expressed"
"LOC_Os08g06320",0.0349677546119,"--","None","DNA binding protein, putative, expressed"
"LOC_Os10g31530",0.0349151889921,"--","None","glycine-rich cell wall protein, putative, expressed"
"LOC_Os10g31530",0.0349151889921,"--","None","glycine-rich cell wall protein, putative, expressed"
"LOC_Os07g44550",0.034766977611,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g44550",0.034766977611,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os06g44280",0.0345088991419,"--","None","retrotransposon protein, putative, Ty3-gypsy subclass, expressed"
"LOC_Os06g44280",0.0345088991419,"--","None","retrotransposon protein, putative, Ty3-gypsy subclass, expressed"
"LOC_Os05g41990",0.0341517379816,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g41990",0.0341517379816,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g59260",0.0332207233263,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g59260",0.0332207233263,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g18750",0.0330777122087,"--","None","LTPL42 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g18750",0.0330777122087,"--","None","LTPL42 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g48710",0.0329371692043,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os01g48710",0.0329371692043,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os03g36560",0.0328571013685,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g36560",0.0328571013685,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g01440",0.0325298676837,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0325298676837,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os01g03680",0.0320517329551,"--","None","BBTI8 - Bowman-Birk type bran trypsin inhibitor precursor, expressed"
"LOC_Os01g03680",0.0320517329551,"--","None","BBTI8 - Bowman-Birk type bran trypsin inhibitor precursor, expressed"
"LOC_Os01g40560",0.031797986978,"--","None","hypersensitive-induced response protein, putative, expressed"
"LOC_Os01g40560",0.031797986978,"--","None","hypersensitive-induced response protein, putative, expressed"
"LOC_Os01g18744",0.0312937720041,"--","None","transferase family protein, putative, expressed"
"LOC_Os01g18744",0.0312937720041,"--","None","transferase family protein, putative, expressed"
"LOC_Os11g42960",0.0312223512862,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g42960",0.0312223512862,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os10g31720",0.0310573170417,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
"LOC_Os10g31720",0.0310573170417,"--","None","glycine-rich cell wall structural protein 2 precursor, putative, expressed"
