"gene","weight","symbol","alias","annotation"
"LOC_Os07g44450",0.0267764242669,"--","None","dirigent, putative, expressed"
"LOC_Os07g44450",0.0267764242669,"--","None","dirigent, putative, expressed"
"LOC_Os09g36490",0.0267753829506,"--","None","expressed protein"
"LOC_Os09g36490",0.0267753829506,"--","None","expressed protein"
"LOC_Os10g11730",0.0267411781228,"--","None","LTPL88 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g11730",0.0267411781228,"--","None","LTPL88 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g47990",0.026491881287,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g47990",0.026491881287,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g06250",0.0264649971353,"--","None","dirigent, putative, expressed"
"LOC_Os01g06250",0.0264649971353,"--","None","dirigent, putative, expressed"
"LOC_Os04g53710",0.0263239692477,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os04g53710",0.0263239692477,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os04g38860",0.0261613758786,"--","None","expressed protein"
"LOC_Os04g38860",0.0261613758786,"--","None","expressed protein"
"LOC_Os09g26610",0.0255366472451,"--","None","OsSAUR38 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os09g26610",0.0255366472451,"--","None","OsSAUR38 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os02g02160",0.0254248627225,"--","None","expressed protein"
"LOC_Os02g02160",0.0254248627225,"--","None","expressed protein"
"LOC_Os05g51780",0.0253639201646,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g51780",0.0253639201646,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os11g35350",0.0251740311346,"--","None","expressed protein"
"LOC_Os11g35350",0.0251740311346,"--","None","expressed protein"
"LOC_Os08g42030",0.0248921220076,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g42030",0.0248921220076,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g40710",0.0247665834627,"OsEXPB2","None","expansin precursor, putative, expressed"
"LOC_Os10g40710",0.0247665834627,"OsEXPB2","None","expansin precursor, putative, expressed"
"LOC_Os05g19600",0.0246946154394,"--","None","expansin precursor, putative, expressed"
"LOC_Os05g19600",0.0246946154394,"--","None","expansin precursor, putative, expressed"
"LOC_Os10g23090",0.0246184419712,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os10g23090",0.0246184419712,"--","None","homeobox associated leucine zipper, putative, expressed"
